観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),現在値(mm),現在値の品質情報,今日の最大値(mm),今日の最大値の品質情報,今日の最大値起時（時）(まで),今日の最大値起時（分）(まで),今日の最大値起時(まで)の品質情報,極値更新,10年未満での極値更新,昨日までの観測史上1位の値(mm),昨日までの観測史上1位の値の品質情報,昨日までの観測史上1位の値の年,昨日までの観測史上1位の値の月,昨日までの観測史上1位の値の日,昨日までの7月の1位の値(mm),昨日までの7月の1位の値の品質情報,昨日までの7月の1位の値の年,昨日までの7月の1位の値の月,昨日までの7月の1位の値の日,統計開始年
54472,新潟県,室谷（ムロヤ）,,2023,7,3,9,40,0,8,0,4,,,,,,77,8,2013,7,27,77,8,2013,7,27,1993
54501,新潟県,長岡（ナガオカ）,,2023,7,3,9,40,0,8,1.5,4,7,47,4,,,65.5,8,2008,9,6,55,8,2011,7,30,1976
54506,新潟県,栃尾（トチオ）,,2023,7,3,9,40,0,8,1,4,7,22,4,,,73.5,8,2019,8,19,68,8,2011,7,30,1976
54541,新潟県,柏崎（カシワザキ）,,2023,7,3,9,40,0,8,1,4,6,39,4,,,52,8,2007,8,22,43.5,8,2013,7,14,1976
54566,新潟県,守門（スモン）,,2023,7,3,9,40,0,8,0,4,,,,,,82,8,2005,8,20,73,8,2013,7,30,1976
54586,新潟県,大潟（オオガタ）,,2023,7,3,9,40,0.5,8,4,4,8,4,4,,,49,8,2017,8,18,46,8,1995,7,11,1978
54606,新潟県,小国（オグニ）,,2023,7,3,9,40,0,8,0,4,,,,,,74,8,1984,8,30,65,8,2004,7,10,1977
54616,新潟県,小出（コイデ）,,2023,7,3,9,40,0,8,0,4,,,,,,60.5,8,2013,6,8,60.5,8,2011,7,28,1976
54621,新潟県,大湯（オオユ）,,2023,7,3,9,40,0,8,0,4,,,,,,75.5,8,2022,7,26,75.5,8,2022,7,26,1981
54651,新潟県,高田（タカダ）,47612,2023,7,3,9,40,0,8,0,4,,,,,,91,8,2006,10,29,60.5,8,1998,7,30,1922
54661,新潟県,安塚（ヤスヅカ）,,2023,7,3,9,40,0,8,0,4,,,,,,85,8,2022,8,4,65.5,8,2022,7,12,1976
54666,新潟県,川谷（カワダニ）,,2023,7,3,9,40,0.5,8,1,4,9,27,4,,,58,8,2011,7,30,58,8,2011,7,30,1985
54671,新潟県,松代（マツダイ）,,2023,7,3,9,40,0,8,0,4,,,,,,59,8,2013,8,1,48.5,8,2014,7,9,1977
54676,新潟県,十日町（トオカマチ）,,2023,7,3,9,40,0,8,0,4,,,,,,121,8,2011,7,29,121,8,2011,7,29,1976
54711,新潟県,糸魚川（イトイガワ）,,2023,7,3,9,40,0,8,0,4,,,,,,70,8,1976,8,14,45,8,2000,7,14,1976
54721,新潟県,能生（ノウ）,,2023,7,3,9,40,0,8,0,4,,,,,,67,8,2012,10,11,52,8,2004,7,17,1976
54737,新潟県,筒方（ドウガタ）,,2023,7,3,9,40,0,8,0,4,,,,,,66,8,2022,8,4,52.5,8,2016,7,27,1985
54761,新潟県,塩沢（シオザワ）,,2023,7,3,9,40,0,8,0,4,,,,,,89.5,8,2011,7,30,89.5,8,2011,7,30,1983
54816,新潟県,関山（セキヤマ）,,2023,7,3,9,40,0,8,0,4,,,,,,46.5,8,2008,7,8,46.5,8,2008,7,8,1976
54836,新潟県,津南（ツナン）,,2023,7,3,9,40,0,8,0,4,,,,,,62,8,2005,9,10,58,8,2005,7,30,1976
54841,新潟県,湯沢（ユザワ）,,2023,7,3,9,40,0,8,0,4,,,,,,62,8,1988,8,26,58,8,2001,7,13,1976
54876,新潟県,平岩（ヒライワ）,,2023,7,3,9,40,0,8,0,4,,,,,,51,4,1995,7,11,51,4,1995,7,11,1978
54892,新潟県,樽本（タルモト）,,2023,7,3,9,40,0,8,0,4,,,,,,62,8,1986,8,27,52.5,8,2011,7,9,1985
55022,富山県,朝日（アサヒ）,,2023,7,3,9,40,0,8,0,4,,,,,,57,8,1976,8,14,40,8,1980,7,27,1976
55041,富山県,氷見（ヒミ）,,2023,7,3,9,40,0,8,0,4,,,,,,68.5,8,2008,7,28,68.5,8,2008,7,28,1978
55056,富山県,魚津（ウオヅ）,,2023,7,3,9,40,0,8,0,4,,,,,,83,8,2014,7,19,83,8,2014,7,19,1976
55063,富山県,宇奈月（ウナヅキ）,,2023,7,3,9,40,0,8,0,4,,,,,,64,8,1984,8,27,62,8,2019,7,23,1984
55091,富山県,伏木（フシキ）,47606,2023,7,3,9,40,0,8,0,4,,,,,,74.5,8,2001,6,29,72.5,8,2008,7,28,1924
55102,富山県,富山（トヤマ）,47607,2023,7,3,9,40,0,8,0,4,,,,,,75,8,1970,8,23,52.5,8,2004,7,25,1939
55141,富山県,砺波（トナミ）,,2023,7,3,9,40,0,8,0,4,,,,,,67,8,1982,8,17,57,8,2008,7,8,1976
55151,富山県,秋ヶ島（アキガシマ）,,2023,7,3,9,40,0,8,0,4,,,,,,49,8,2007,8,22,48.5,8,2008,7,8,2003
55156,富山県,大山（オオヤマ）,,2023,7,3,9,40,0,8,0,4,,,,,,62.5,8,2008,8,15,53,8,2004,7,25,1984
55166,富山県,上市（カミイチ）,,2023,7,3,9,40,0,8,0,4,,,,,,72,8,2005,8,16,54,8,2004,7,10,1978
55191,富山県,南砺高宮（ナントタカミヤ）,,2023,7,3,9,40,0,8,0,4,,,,,,62,8,2008,7,8,62,8,2008,7,8,1976
55206,富山県,八尾（ヤツオ）,,2023,7,3,9,40,0,8,0,4,,,,,,70,8,1979,10,1,65.5,8,2008,7,28,1976
55217,富山県,立山芦峅（タテヤマアシクラ）,,2023,7,3,9,40,0,8,0,4,,,,,,60.5,8,2016,7,27,60.5,8,2016,7,27,2010
55252,富山県,五箇山（ゴカヤマ）,,2023,7,3,9,40,0,8,0,4,,,,,,75,8,2008,7,28,75,8,2008,7,28,2004
55267,富山県,猪谷（イノタニ）,,2023,7,3,9,40,0,8,0,4,,,,,,52.5,8,2008,7,27,52.5,8,2008,7,27,1996
56036,石川県,珠洲（スズ）,,2023,7,3,9,40,0,8,0,4,,,,,,73,8,2007,8,22,47.5,8,2017,7,3,1976
56052,石川県,輪島（ワジマ）,47600,2023,7,3,9,40,0,8,0,4,,,,,,73.7,8,1936,9,15,73.5,8,2006,7,15,1929
56081,石川県,門前（モンゼン）,,2023,7,3,9,40,0,8,0,4,,,,,,101,8,2006,8,13,53,8,2017,7,1,1976
56093,石川県,三井（ミイ）,,2023,7,3,9,40,0,8,0,4,,,,,,56,8,2011,7,31,56,8,2011,7,31,2003
56116,石川県,志賀（シカ）,,2023,7,3,9,40,0,8,0,4,,,,,,56.5,8,2013,8,30,48,8,1987,7,24,1976
56146,石川県,七尾（ナナオ）,,2023,7,3,9,40,0,8,0,4,,,,,,70,8,2010,7,9,70,8,2010,7,9,1976
56176,石川県,羽咋（ハクイ）,,2023,7,3,9,40,0,8,0,4,,,,,,70.5,8,2014,8,8,63,8,2004,7,10,1976
56186,石川県,かほく（カホク）,,2023,7,3,9,40,0,8,0,4,,,,,,65,8,1978,8,16,59,8,2002,7,13,1976
56192,石川県,宝達志水（ホウダツシミズ）,,2023,7,3,9,40,0,8,0,4,,,,,,66,8,2005,8,11,37,8,2005,7,12,2003
56227,石川県,金沢（カナザワ）,47605,2023,7,3,9,40,0,8,0,4,,,,,,77.3,8,1950,9,18,61.5,8,2017,7,4,1937
56232,石川県,医王山（イオウゼン）,,2023,7,3,9,40,0,8,0,4,,,,,,76,8,2008,7,8,76,8,2008,7,8,2003
56276,石川県,小松（コマツ）,,2023,7,3,9,40,0,8,0,4,,,,,,65,8,2012,10,11,46.5,8,2013,7,29,1978
56286,石川県,白山河内（ハクサンカワチ）,,2023,7,3,9,40,0,8,0,4,,,,,,108,8,2022,8,4,55,8,1987,7,14,1976
56301,石川県,加賀中津原（カガナカツハラ）,,2023,7,3,9,40,0,8,0,4,,,,,,66,8,1998,9,22,59,8,2004,7,18,1976
56346,石川県,白山白峰（ハクサンシラミネ）,,2023,7,3,9,40,0,8,0,4,,,,,,91,8,2022,8,4,46,8,2002,7,13,1977
56401,石川県,舳倉島（ヘグラジマ）,,2023,7,3,9,40,0,8,0,4,,,,,,77,8,2018,8,31,41.5,8,2018,7,7,2014
57001,福井県,三国（ミクニ）,,2023,7,3,9,40,0,8,0,4,,,,,,56.5,8,2014,7,20,56.5,8,2014,7,20,1976
57026,福井県,春江（ハルエ）,,2023,7,3,9,40,0,8,0,4,,,,,,53,8,2004,7,18,53,8,2004,7,18,2003
57051,福井県,越廼（コシノ）,,2023,7,3,9,40,0,8,0,4,,,,,,67.5,8,2008,7,28,67.5,8,2008,7,28,1978
57066,福井県,福井（フクイ）,47616,2023,7,3,9,40,0,8,0,4,,,,,,75,8,2004,7,18,75,8,2004,7,18,1940
57071,福井県,美山（ミヤマ）,,2023,7,3,9,40,0,8,0,4,,,,,,96,8,2004,7,18,96,8,2004,7,18,1976
57082,福井県,勝山（カツヤマ）,,2023,7,3,9,40,0,8,0,4,,,,,,58.5,8,2008,8,28,43,8,2004,7,29,1993
57106,福井県,武生（タケフ）,,2023,7,3,9,40,0,8,0,4,,,,,,52,8,2018,8,16,51.5,8,2008,7,28,2005
57121,福井県,大野（オオノ）,,2023,7,3,9,40,0,8,0,4,,,,,,64.5,8,2008,8,28,39,8,1977,7,17,1976
57176,福井県,九頭竜（クズリュウ）,,2023,7,3,9,40,0,8,0,4,,,,,,94,8,2004,8,9,51,8,2002,7,10,1982
57206,福井県,今庄（イマジョウ）,,2023,7,3,9,40,0,8,0,4,,,,,,74,8,2022,8,5,50,8,2017,7,17,1976
57248,福井県,敦賀（ツルガ）,47631,2023,7,3,9,40,0,8,0,4,,,,,,58.5,8,2014,6,12,57.5,8,1985,7,21,1937
57286,福井県,美浜（ミハマ）,,2023,7,3,9,40,0,8,0,4,,,,,,95,8,1999,8,14,47,8,2008,7,8,1976
57311,福井県,大飯（オオイ）,,2023,7,3,9,40,0,8,0,4,,,,,,61,8,2005,8,13,48.5,8,2017,7,4,1995
57317,福井県,小浜（オバマ）,,2023,7,3,9,40,0,8,0,4,,,,,,65.5,8,2018,8,24,52,8,2016,7,7,1976
60026,滋賀県,柳ケ瀬（ヤナガセ）,,2023,7,3,9,40,0,8,0,4,,,,,,57,8,1990,7,24,57,8,1990,7,24,1976
60051,滋賀県,今津（イマヅ）,,2023,7,3,9,40,0,8,0,4,,,,,,81,8,1999,9,15,59,8,2020,7,8,1976
60061,滋賀県,長浜（ナガハマ）,,2023,7,3,9,40,0,8,0,4,,,,,,50.5,8,2008,7,18,50.5,8,2008,7,18,1976
60081,滋賀県,朽木平良（クツキヘラ）,,2023,7,3,9,40,0,8,0,4,,,,,,79.5,8,2018,9,4,60,8,2009,7,27,2006
60102,滋賀県,米原（マイバラ）,,2023,7,3,9,40,0,8,0,4,,,,,,64,8,2002,7,9,64,8,2002,7,9,2001
60116,滋賀県,南小松（ミナミコマツ）,,2023,7,3,9,40,0,8,0,4,,,,,,68.5,8,2012,8,18,59,8,2007,7,12,1976
60131,滋賀県,彦根（ヒコネ）,47761,2023,7,3,9,40,0,8,0,4,,,,,,63.5,8,2001,7,17,63.5,8,2001,7,17,1894
60161,滋賀県,近江八幡（オウミハチマン）,,2023,7,3,9,40,0,8,0,4,,,,,,65,8,2012,8,18,60,8,2022,7,19,1976
60196,滋賀県,東近江（ヒガシオウミ）,,2023,7,3,9,40,0,8,0,4,,,,,,64,8,1984,7,21,64,8,1984,7,21,1976
60216,滋賀県,大津（オオツ）,,2023,7,3,9,40,0,8,0,4,,,,,,76,8,2004,7,10,76,8,2004,7,10,1977
60226,滋賀県,信楽（シガラキ）,,2023,7,3,9,40,0,8,0,4,,,,,,61,8,2019,7,23,61,8,2019,7,23,1976
60236,滋賀県,土山（ツチヤマ）,,2023,7,3,9,40,0,8,0,4,,,,,,60,8,1984,7,21,60,8,1984,7,21,1976
61001,京都府,間人（タイザ）,,2023,7,3,9,40,0,8,0,4,,,,,,51,8,1995,9,3,40,8,2019,7,9,1976
61031,京都府,峰山（ミネヤマ）,,2023,7,3,9,40,0,8,0,4,,,,,,81,8,2008,7,28,81,8,2008,7,28,1976
61076,京都府,宮津（ミヤヅ）,,2023,7,3,9,40,0,8,0,4,,,,,,71,8,2008,7,28,71,8,2008,7,28,1976
61096,京都府,坂浦（サカウラ）,,2023,7,3,9,40,0,8,0,4,,,,,,89,8,2022,7,9,89,8,2022,7,9,2013
61111,京都府,舞鶴（マイヅル）,47750,2023,7,3,9,40,0,8,0,4,,,,,,80.2,8,1957,7,16,80.2,8,1957,7,16,1947
61151,京都府,睦寄（ムツヨリ）,,2023,7,3,9,40,0,8,0,4,,,,,,73,8,1998,7,29,73,8,1998,7,29,1977
61187,京都府,福知山（フクチヤマ）,,2023,7,3,9,40,0,8,0,4,,,,,,79.5,8,2018,8,29,61,8,2018,7,7,1976
61192,京都府,三和（ミワ）,,2023,7,3,9,40,0,8,0,4,,,,,,83,8,2022,7,9,83,8,2022,7,9,1982
61196,京都府,綾部山家（アヤベヤマガ）,,2023,7,3,9,40,0,8,0,4,,,,,,54.5,8,2022,7,27,54.5,8,2022,7,27,2021
61201,京都府,本庄（ホンジョウ）,,2023,7,3,9,40,0,8,0,4,,,,,,81,8,1976,9,10,62.5,8,2009,7,26,1976
61206,京都府,美山（ミヤマ）,,2023,7,3,9,40,0,8,0,4,,,,,,76,8,1988,8,24,58.5,8,2009,7,26,1978
61241,京都府,須知（シュウチ）,,2023,7,3,9,40,0,8,0,4,,,,,,74,8,2022,7,3,74,8,2022,7,3,1982
61242,京都府,園部（ソノベ）,,2023,7,3,9,40,0,8,0,4,,,,,,66,8,2003,8,19,49,8,2020,7,10,2002
61251,京都府,京北（ケイホク）,,2023,7,3,9,40,0,8,0,4,,,,,,85.5,8,2018,8,24,72.5,8,2010,7,14,1976
61286,京都府,京都（キョウト）,47759,2023,7,3,9,40,0,8,0,4,,,,,,88,8,2022,7,19,88,8,2022,7,19,1906
61306,京都府,長岡京（ナガオカキョウ）,,2023,7,3,9,40,0,8,0,4,,,,,,99,8,1987,9,10,76.5,8,2008,7,28,1976
61326,京都府,京田辺（キョウタナベ）,,2023,7,3,9,40,0,8,0,4,,,,,,78,8,2012,8,14,56.5,8,2013,7,13,1976
62016,大阪府,能勢（ノセ）,,2023,7,3,9,40,0,8,0,4,,,,,,84.5,8,2018,8,24,67,8,2020,7,8,1976
62037,大阪府,茨木（イバラキ）,,2023,7,3,9,40,0,8,0,4,,,,,,72,8,2012,8,14,48,8,2017,7,9,2009
62046,大阪府,枚方（ヒラカタ）,,2023,7,3,9,40,0,8,0,4,,,,,,91,8,2012,8,14,46,8,1990,7,12,1976
62051,大阪府,豊中（トヨナカ）,,2023,7,3,9,40,0,8,0,4,,,,,,110,8,2006,8,22,49,8,2022,7,9,1976
62078,大阪府,大阪（オオサカ）,47772,2023,7,3,9,40,0,8,0,4,,,,,,77.5,8,2011,8,27,65,8,1978,7,10,1889
62081,大阪府,生駒山（イコマヤマ）,,2023,7,3,9,40,0,8,0,4,,,,,,75,8,1999,8,11,53,8,2021,7,15,1976
62091,大阪府,堺（サカイ）,,2023,7,3,9,40,0,8,0,4,,,,,,93.5,8,2008,9,5,40,8,1986,7,21,1976
62096,大阪府,八尾（ヤオ）,,2023,7,3,9,40,0,8,0,4,,,,,,61,8,2004,5,13,42,8,2004,7,10,2003
62101,大阪府,関空島（カンクウジマ）,,2023,7,3,9,40,0,8,0,4,,,,,,79,8,2014,10,13,46,8,2010,7,14,2003
62111,大阪府,河内長野（カワチナガノ）,,2023,7,3,9,40,0,8,0,4,,,,,,59,8,1995,7,4,59,8,1995,7,4,1976
62131,大阪府,熊取（クマトリ）,,2023,7,3,9,40,0,8,0,4,,,,,,67,8,2003,8,26,54,8,1983,7,5,1976
63016,兵庫県,香住（カスミ）,,2023,7,3,9,40,0,8,0,4,,,,,,87,8,2004,8,14,47,8,2010,7,16,1976
63032,兵庫県,温泉（オンセン）,,2023,7,3,9,40,0,8,0,4,,,,,,75.5,8,2010,8,30,52.5,8,2008,7,29,2006
63051,兵庫県,豊岡（トヨオカ）,47747,2023,7,3,9,40,0,8,0,4,,,,,,59.5,8,2004,8,14,53,8,1971,7,25,1926
63071,兵庫県,兎和野高原（ウワノコウゲン）,,2023,7,3,9,40,0,8,0,4,,,,,,67,8,2011,8,25,42,8,2008,7,13,2005
63111,兵庫県,大屋（オオヤ）,,2023,7,3,9,40,0,8,0,4,,,,,,89.5,8,2016,9,8,65,8,1976,7,7,1976
63116,兵庫県,八鹿（ヨウカ）,,2023,7,3,9,40,0,8,0,4,,,,,,63,8,2011,8,16,41,8,2016,7,13,2005
63121,兵庫県,和田山（ワダヤマ）,,2023,7,3,9,40,0,8,0,4,,,,,,68.5,8,2010,7,1,68.5,8,2010,7,1,1976
63201,兵庫県,生野（イクノ）,,2023,7,3,9,40,0,8,0,4,,,,,,73,8,2019,6,21,71,8,2005,7,18,1976
63216,兵庫県,柏原（カイバラ）,,2023,7,3,9,40,0,8,0,4,,,,,,94,8,2013,9,2,84,8,2022,7,3,1976
63241,兵庫県,佐用（サヨウ）,,2023,7,3,9,40,0,8,0,4,,,,,,89,8,2009,8,9,52,8,2019,7,27,1976
63251,兵庫県,一宮（イチノミヤ）,,2023,7,3,9,40,0,8,0,4,,,,,,86.5,8,2012,7,20,86.5,8,2012,7,20,1976
63321,兵庫県,福崎（フクサキ）,,2023,7,3,9,40,0,8,0,4,,,,,,69.5,8,2009,8,2,46.5,8,2012,7,3,1976
63331,兵庫県,西脇（ニシワキ）,,2023,7,3,9,40,0,8,0,4,,,,,,64,8,1983,9,28,52,8,2005,7,7,1976
63346,兵庫県,後川（シツカワ）,,2023,7,3,9,40,0,8,0,4,,,,,,68,8,2022,7,9,68,8,2022,7,9,1976
63366,兵庫県,上郡（カミゴオリ）,,2023,7,3,9,40,0,8,0,4,,,,,,56,8,2007,8,22,50,8,2012,7,7,1976
63383,兵庫県,姫路（ヒメジ）,47769,2023,7,3,9,40,0,8,0,4,,,,,,79,8,2011,9,4,48.1,8,1952,7,10,1949
63411,兵庫県,三田（サンダ）,,2023,7,3,9,40,0,8,0,4,,,,,,66,8,2014,8,16,57,8,2008,7,28,1976
63461,兵庫県,三木（ミキ）,,2023,7,3,9,40,0,8,0,4,,,,,,59,8,2008,7,8,59,8,2008,7,8,1977
63477,兵庫県,西宮（ニシノミヤ）,,2023,7,3,9,40,0,8,0,4,,,,,,78,8,2013,8,25,42,8,2020,7,8,2006
63491,兵庫県,家島（イエシマ）,,2023,7,3,9,40,0,8,0,4,,,,,,96,4,1976,9,10,83,8,1984,7,26,1976
63496,兵庫県,明石（アカシ）,,2023,7,3,9,40,0,8,0,4,,,,,,63,8,2004,9,29,36.5,8,2020,7,8,1992
63517,兵庫県,神戸空港（コウベクウコウ）,,2023,7,3,9,40,0,8,0,4,,,,,,64.5,8,2014,8,10,46.5,8,2022,7,12,2006
63518,兵庫県,神戸（コウベ）,47770,2023,7,3,9,40,0,8,0,4,,,,,,87.7,8,1939,8,1,75.8,8,1967,7,9,1897
63551,兵庫県,郡家（グンゲ）,,2023,7,3,9,40,0,8,0,4,,,,,,104,8,2004,9,29,56,8,2012,7,20,1976
63571,兵庫県,洲本（スモト）,47776,2023,7,3,9,40,0,8,0,4,,,,,,95.2,8,1965,9,16,70.5,8,2020,7,25,1919
63588,兵庫県,南淡（ナンダン）,,2023,7,3,9,40,0,8,0,4,,,,,,76,8,2022,9,1,56,8,2020,7,25,2004
64036,奈良県,奈良（ナラ）,47780,2023,7,3,9,40,0,8,0,4,,,,,,79,8,2000,5,13,58.5,8,1968,7,6,1953
64041,奈良県,針（ハリ）,,2023,7,3,9,40,0,8,0,4,,,,,,71,8,1977,7,27,71,8,1977,7,27,1976
64056,奈良県,田原本（タワラモト）,,2023,7,3,9,40,0,8,0,4,,,,,,80,8,2010,8,27,77,8,1976,7,28,1976
64076,奈良県,曽爾（ソニ）,,2023,7,3,9,40,0,8,0,4,,,,,,93.5,8,2018,7,29,93.5,8,2018,7,29,1976
64091,奈良県,葛城（カツラギ）,,2023,7,3,9,40,0,8,0,4,,,,,,75.5,8,2017,9,12,70,8,2018,7,29,1981
64101,奈良県,大宇陀（オオウダ）,,2023,7,3,9,40,0,8,0,4,,,,,,60,8,2022,9,2,58,8,1976,7,26,1976
64127,奈良県,五條（ゴジョウ）,,2023,7,3,9,40,0,8,0,4,,,,,,48.5,8,2016,7,28,48.5,8,2016,7,28,2005
64136,奈良県,吉野（ヨシノ）,,2023,7,3,9,40,0,8,0,4,,,,,,64,8,2022,9,3,47,8,1996,7,30,1991
64161,奈良県,天川（テンカワ）,,2023,7,3,9,40,0,4,0,4,,,,,,73.5,8,2012,9,7,40.5,8,2018,7,29,2010
64206,奈良県,上北山（カミキタヤマ）,,2023,7,3,9,40,0,8,0,4,,,,,,81,8,2004,8,5,67,8,1982,7,31,1976
64227,奈良県,風屋（カゼヤ）,,2023,7,3,9,40,0,8,0,4,,,,,,62,8,2009,8,10,55,8,1991,7,4,1977
64236,奈良県,下北山（シモキタヤマ）,,2023,7,3,9,40,0,8,0,4,,,,,,82,8,2018,8,24,41,8,2015,7,17,2014
64262,奈良県,葛川（クズカワ）,,2023,7,3,9,40,0,8,0,4,,,,,,53,8,2021,7,31,53,8,2021,7,31,2021
65021,和歌山県,葛城山（カツラギサン）,,2023,7,3,9,40,0,8,0,4,,,,,,90.5,8,2020,9,5,54,8,1983,7,5,1976
65026,和歌山県,かつらぎ（カツラギ）,,2023,7,3,9,40,0,8,0,4,,,,,,78,8,2003,8,26,57,8,1983,7,5,1979
65036,和歌山県,友ケ島（トモガシマ）,,2023,7,3,9,40,0,8,0,4,,,,,,88,8,2003,10,13,47,8,2010,7,14,1998
65042,和歌山県,和歌山（ワカヤマ）,47777,2023,7,3,9,40,0,8,0,4,,,,,,122.5,8,2009,11,11,99,8,1952,7,10,1933
65061,和歌山県,高野山（コウヤサン）,,2023,7,3,9,40,0,8,0,4,,,,,,72,8,1976,7,28,72,8,1976,7,28,1976
65106,和歌山県,湯浅（ユアサ）,,2023,7,3,9,40,0,8,0,4,,,,,,83.5,8,2023,6,2,71,8,2007,7,10,1976
65121,和歌山県,清水（シミズ）,,2023,7,3,9,40,0,8,0,4,,,,,,70,8,2023,6,2,65,8,2007,7,10,1976
65127,和歌山県,護摩壇山（ゴマダンザン）,,2023,7,3,9,40,0,8,0,4,,,,,,70,8,2018,9,4,62,8,2010,7,14,2010
65162,和歌山県,龍神（リュウジン）,,2023,7,3,9,40,0,8,0,4,,,,,,79,8,2001,10,1,64,8,2006,7,5,1994
65201,和歌山県,川辺（カワベ）,,2023,7,3,9,40,0,8,0,4,,,,,,99,8,2006,7,5,99,8,2006,7,5,1999
65226,和歌山県,本宮（ホングウ）,,2023,7,3,9,40,0,8,0,4,,,,,,87,8,2022,8,14,76,8,2002,7,9,1976
65256,和歌山県,栗栖川（クリスガワ）,,2023,7,3,9,40,0,8,0,4,,,,,,102,8,2001,8,9,84.5,4,2018,7,26,1976
65276,和歌山県,新宮（シングウ）,,2023,7,3,9,40,0,8,0,4,,,,,,132.5,8,2011,9,4,90.5,8,2011,7,31,1976
65288,和歌山県,南紀白浜（ナンキシラハマ）,,2023,7,3,9,40,0,8,0,4,,,,,,97.5,8,2016,7,9,97.5,8,2016,7,9,2006
65306,和歌山県,西川（ニシカワ）,,2023,7,3,9,40,0,8,0,4,,,,,,89.5,8,2018,8,23,76.5,8,2012,7,20,1979
65311,和歌山県,色川（イロカワ）,,2023,7,3,9,40,0,8,0,4,,,,,,96,8,1988,9,6,60,8,1982,7,26,1977
65321,和歌山県,日置川（ヒキガワ）,,2023,7,3,9,40,0,8,0,4,,,,,,89.5,8,2017,6,21,64,8,1987,7,19,1976
65356,和歌山県,潮岬（シオノミサキ）,47778,2023,7,3,9,40,0,8,0,4,,,,,,145,8,1972,11,14,121.2,8,1955,7,22,1937
66046,岡山県,上長田（カミナガタ）,,2023,7,3,9,40,0,8,0,4,,,,,,73,8,2013,7,15,73,8,2013,7,15,1978
66056,岡山県,恩原（オンバラ）,,2023,7,3,9,40,0,8,0,4,,,,,,54,8,1998,10,17,45,8,1986,7,13,1981
66091,岡山県,千屋（チヤ）,,2023,7,3,9,40,0,8,0,4,,,,,,52.5,8,2019,9,3,50,8,2013,7,15,1978
66112,岡山県,富（トミ）,,2023,7,3,9,40,0,8,0,4,,,,,,62,8,2007,8,19,55,8,2006,7,26,2006
66127,岡山県,奈義（ナギ）,,2023,7,3,9,40,0,8,0,4,,,,,,66,8,2002,7,10,66,8,2002,7,10,1977
66136,岡山県,今岡（イマオカ）,,2023,7,3,9,40,0,8,0,4,,,,,,73.5,8,2019,7,8,73.5,8,2019,7,8,1976
66171,岡山県,久世（クセ）,,2023,7,3,9,40,0,8,0,4,,,,,,61.5,8,2012,7,20,61.5,8,2012,7,20,1976
66186,岡山県,津山（ツヤマ）,47756,2023,7,3,9,40,0,8,0,4,,,,,,93,8,1977,9,3,80.6,8,1947,7,9,1943
66221,岡山県,新見（ニイミ）,,2023,7,3,9,40,0,8,0,4,,,,,,58,8,2005,7,1,58,8,2005,7,1,1978
66226,岡山県,下呰部（シモアザエ）,,2023,7,3,9,40,0,8,0,4,,,,,,67,8,1982,8,7,59,8,2005,7,1,1976
66237,岡山県,旭西（アサヒニシ）,,2023,7,3,9,40,0,8,0,4,,,,,,67.5,8,2013,8,5,60,8,2017,7,24,2010
66251,岡山県,赤磐（アカイワ）,,2023,7,3,9,40,0,8,0,4,,,,,,64,8,2004,8,5,53.5,8,2013,7,22,1976
66276,岡山県,陣山（ジンヤマ）,,2023,7,3,9,40,0,8,0,4,,,,,,64.5,8,2012,7,7,64.5,8,2012,7,7,1976
66287,岡山県,吉備中央（キビチュウオウ）,,2023,7,3,9,40,0,8,0,4,,,,,,65,8,2012,7,21,65,8,2012,7,21,2006
66296,岡山県,福渡（フクワタリ）,,2023,7,3,9,40,0,8,0,4,,,,,,61,8,1982,8,7,59,8,2012,7,7,1976
66306,岡山県,和気（ワケ）,,2023,7,3,9,40,0,8,0,4,,,,,,87,8,2003,8,8,52.5,8,2012,7,7,1976
66336,岡山県,高梁（タカハシ）,,2023,7,3,9,40,0,8,0,4,,,,,,55,8,1988,6,27,43,8,2000,7,4,1976
66346,岡山県,日応寺（ニチオウジ）,,2023,7,3,9,40,0,8,0,4,,,,,,49.5,8,2017,7,29,49.5,8,2017,7,29,2003
66381,岡山県,佐屋（サヤ）,,2023,7,3,9,40,0,8,0,4,,,,,,61,8,2007,8,19,60,8,1984,7,20,1976
66391,岡山県,矢掛（ヤカゲ）,,2023,7,3,9,40,0,8,0,4,,,,,,60,8,1988,8,24,48,8,1990,7,7,1976
66408,岡山県,岡山（オカヤマ）,47768,2023,7,3,9,40,0,8,0,4,,,,,,73.5,8,1994,7,7,73.5,8,1994,7,7,1933
66421,岡山県,虫明（ムシアゲ）,,2023,7,3,9,40,0,8,0,4,,,,,,81,8,2004,8,5,45,8,2009,7,22,1976
66446,岡山県,倉敷（クラシキ）,,2023,7,3,9,40,0,8,0,4,,,,,,48.5,8,2022,8,21,47,8,1990,7,29,1976
66481,岡山県,笠岡（カサオカ）,,2023,7,3,9,40,0,8,0,4,,,,,,46.5,8,2008,7,5,46.5,8,2008,7,5,1976
66501,岡山県,玉野（タマノ）,,2023,7,3,9,40,0,8,0,4,,,,,,48,8,2004,9,29,39,8,1995,7,22,1976
67016,広島県,高野（タカノ）,,2023,7,3,9,40,0,8,0,4,,,,,,73,8,2005,8,15,51.5,8,2021,7,12,1976
